antecedents,consequents,support,confidence,lift,leverage,conviction,score
frozenset({'CLASS_PROGRAMMING'}),frozenset({'allow'}),0.03784534902730097,0.1529567228278824,1.5858241924375536,0.01398056678487012,1.0667075873814746,0.20751602584903908
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'content'}),0.026401830962890307,0.21605351170568562,1.5856020769090329,0.009750849391046038,1.1017848903157486,0.17902506303928883
frozenset({'CLASS_JAVA'}),frozenset({'creat'}),0.028527055746280856,0.29803586678052946,1.584602691956974,0.010524400638425316,1.15663688249452,0.19535544128345464
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'link'}),0.032368808239333004,0.26435246995994655,1.582234891139915,0.011911157848364176,1.132233307728573,0.20370387079590183
frozenset({'CLASS_CULTURE'}),frozenset({'peopl'}),0.054111492561713256,0.30464795213989876,1.580603497234742,0.019876788756248417,1.1609348998305382,0.2700552494602726
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'list'}),0.034003596534248816,0.27770360480640854,1.5787295079933095,0.012465013539451886,1.1409399035505126,0.2103900499687647
"frozenset({'CLASS_REFERENCE', 'CLASS_DESIGN'})",frozenset({'content'}),0.023459212032041852,0.21465968586387435,1.5753728835384755,0.008567999750064736,1.099829437087897,0.1684542799809359
frozenset({'CLASS_HISTORY'}),frozenset({'world'}),0.026728788621873466,0.2442120985810306,1.5749556215289027,0.009757650986943634,1.1179595871287236,0.18277455822602323
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'applic'}),0.021824423737126043,0.17823765020026702,1.5744111281949942,0.007962463956552743,1.0791330495893308,0.15942131461364883
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'run'}),0.02157920549288867,0.19158200290275762,1.5719746636568321,0.00785175428658889,1.086228332084496,0.15956544644494178
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'provid'}),0.024113127350008173,0.21407837445573294,1.5701647680404296,0.008756059199700973,1.0989119374414975,0.17064346497970198
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'site'}),0.04503841752493052,0.368561872909699,1.569434720910984,0.016341194935903174,1.21177773182822,0.25716657968539364
frozenset({'CLASS_PROGRAMMING'}),frozenset({'provid'}),0.052885401340526404,0.21374297984803436,1.5677048054321656,0.01915111593342924,1.09844317324772,0.25260706701147956
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'file'}),0.028608795161026646,0.2336448598130841,1.5662527205223402,0.010343035883375908,1.1102236071404363,0.18778471604178187
frozenset({'CLASS_WEB'}),frozenset({'applic'}),0.047081902893575285,0.1770673224715647,1.5640733740917854,0.01697979664110202,1.0775983683628099,0.2338212235418972
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'project'}),0.022233120810854993,0.1973875181422351,1.5599734476434781,0.007980877707332483,1.0882803416559725,0.16227103202165283
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'list'}),0.03089749877390878,0.274310595065312,1.5594404368164625,0.011084302934903326,1.1356053621056073,0.19961312621637925
frozenset({'CLASS_PROGRAMMING'}),frozenset({'download'}),0.05272192251103482,0.2130822596630327,1.5591198353573816,0.01890673953701416,1.0971053952543373,0.251909165974233
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'creat'}),0.03588360307340199,0.29305740987983975,1.5581331388396171,0.012853733430731113,1.1484915720411373,0.2175583891813482
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'script'}),0.022805296714075527,0.1866220735785953,1.5573904830562995,0.00816202197842844,1.0821169217796822,0.16341505031450976
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'base'}),0.022233120810854993,0.1973875181422351,1.554950996105669,0.00793484333038312,1.0877711331861728,0.16219510509295096
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'exampl'}),0.029589668137976134,0.2416555407209613,1.550295692281196,0.010503200772233691,1.113112815358721,0.19147374428484937
frozenset({'CLASS_COMPUTER'}),frozenset({'user'}),0.02934444989373876,0.23042362002567393,1.5497540227565116,0.010409541861337291,1.106213790768641,0.1894968759473759
frozenset({'CLASS_INTERNET'}),frozenset({'user'}),0.03285924472780775,0.2299771167048055,1.5467509872273724,0.011615201569503662,1.105572344726083,0.20040841579094923
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'content'}),0.02370443027627922,0.21044992743105947,1.544477751764596,0.008356569001361893,1.0939653172450932,0.16842956008787208
frozenset({'CLASS_COMPUTER'}),frozenset({'run'}),0.023949648520516592,0.18806161745827982,1.543089086508783,0.008429061452726273,1.0815186860179078,0.167372305905342
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'version'}),0.028527055746280856,0.23741496598639455,1.5425038204341748,0.010033062170140973,1.1094955241654816,0.18739328738844052
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'run'}),0.022560078469838155,0.18775510204081633,1.5405740565844044,0.007916135600998768,1.0811105552283242,0.16238294384446328
frozenset({'CLASS_WEB'}),frozenset({'code'}),0.05917933627595227,0.22256378727328618,1.5383307194923068,0.020709496516473802,1.1001818823181257,0.26763908334981984
frozenset({'CLASS_PROGRAMMING'}),frozenset({'base'}),0.04830799411476214,0.1952428146679881,1.5380557595931528,0.016899513756715438,1.084872188546657,0.23844492214657906
frozenset({'CLASS_PROGRAMMING'}),frozenset({'gener'}),0.055092365538662744,0.22266270234555666,1.5372773704828104,0.019254743391554724,1.1001115727379007,0.2582155803992686
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'page'}),0.04634624816086317,0.37926421404682276,1.5363968194201423,0.01618070266178117,1.2133132719442143,0.26120425035266
frozenset({'CLASS_DESIGN'}),frozenset({'imag'}),0.04912538826222004,0.18212121212121213,1.532373390021258,0.01706702142935658,1.0773612227368463,0.2387890116146107
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'gener'}),0.026565309792381888,0.22108843537414968,1.5264085318100153,0.009161509146115361,1.0978881247978824,0.1789433361954009
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'link'}),0.03114271701814615,0.2548494983277592,1.5253565374470677,0.010726036554529066,1.1177938341185893,0.1972604227030291
"frozenset({'CLASS_REFERENCE', 'CLASS_DESIGN'})",frozenset({'articl'}),0.0213339872486513,0.19521316379955123,1.5240828627464647,0.007336069044777193,1.0834102868901525,0.15824462606701611
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'note'}),0.021742684322380253,0.18095238095238098,1.5235866679775834,0.0074719606547587695,1.0759235603407964,0.15864924071610875
frozenset({'CLASS_INTERNET'}),frozenset({'site'}),0.05100539480137322,0.35697940503432496,1.5201134845770732,0.01745171915881817,1.1899504734777415,0.26874286509256523
frozenset({'CLASS_PROGRAMMING'}),frozenset({'version'}),0.05778976622527383,0.2335645853980839,1.5174875930749647,0.01970723659603884,1.103921695049974,0.2653772793019571
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'creat'}),0.03424881477848619,0.2850340136054422,1.5154741948930812,0.011649409988949345,1.1356031225545256,0.21015965722371732
frozenset({'CLASS_EDUCATION'}),frozenset({'onlin'}),0.034003596534248816,0.17612193056731584,1.5152431072858945,0.011562579399278242,1.072690953941814,0.1978048998887245
"frozenset({'CLASS_REFERENCE', 'CLASS_DESIGN'})",frozenset({'code'}),0.023949648520516592,0.21914734480179507,1.514716732375797,0.008138343338093382,1.0953682877377724,0.16951562511534957
"frozenset({'CLASS_REFERENCE', 'CLASS_DESIGN'})",frozenset({'user'}),0.024603563838482917,0.22513089005235604,1.514156849313097,0.008354544557789233,1.0986578167181404,0.1723302268444892
frozenset({'CLASS_PROGRAMMING'}),frozenset({'current'}),0.038335785515775704,0.15493888338288733,1.5091738051801302,0.012933949501798464,1.061858459032448,0.20790685761773864
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'add'}),0.021660944907634462,0.18027210884353742,1.5074839231659856,0.00729200566074511,1.0740335246917474,0.15807257807648842
frozenset({'CLASS_JAVA'}),frozenset({'includ'}),0.025175739741703448,0.2630230572160546,1.507177555963097,0.008471842021029144,1.1200979319643922,0.17772442408137487
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'set'}),0.02746444335458558,0.2285714285714286,1.5058389106854373,0.009225810284542158,1.0995313606887909,0.18221873249386425
"frozenset({'CLASS_PROGRAMMING', 'CLASS_DESIGN'})",frozenset({'support'}),0.020516593101193397,0.22056239015817225,1.504102720844526,0.00687617292452241,1.0948400220502899,0.15682066364087618
